2021-09-10 17:59:30,441 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 18:16:06,577 [http-nio-8081-exec-18] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 18:16:09,389 [http-nio-8081-exec-15] INFO  org.anatkor.controllers.command.LoginCommand- Admin '381111111111' is logged in
2021-09-10 18:16:10,904 [http-nio-8081-exec-16] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 18:16:12,747 [http-nio-8081-exec-17] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 18:16:14,079 [http-nio-8081-exec-21] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 18:16:24,872 [http-nio-8081-exec-13] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested by ADMIN
2021-09-10 18:17:08,894 [http-nio-8081-exec-12] INFO  org.anatkor.controllers.command.LogoutCommand- User 381111111111 is Logged out
2021-09-10 18:17:08,897 [http-nio-8081-exec-23] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 18:17:11,732 [http-nio-8081-exec-24] INFO  org.anatkor.controllers.command.LoginCommand- Client '382222222222' is logged in
2021-09-10 18:17:14,901 [http-nio-8081-exec-25] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 9
2021-09-10 18:18:20,219 [http-nio-8081-exec-28] INFO  org.anatkor.controllers.command.LogoutCommand- User 382222222222 is Logged out
2021-09-10 18:18:20,223 [http-nio-8081-exec-21] INFO  org.anatkor.controllers.command.LoginCommand- Not enough login data
2021-09-10 18:18:23,068 [http-nio-8081-exec-22] INFO  org.anatkor.controllers.command.LoginCommand- Client '389999999999' is logged in
2021-09-10 18:18:24,394 [http-nio-8081-exec-27] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 42
2021-09-10 18:18:58,712 [http-nio-8081-exec-24] INFO  org.anatkor.dao.AccountDao- Account 10000000027 is updated with -15000
2021-09-10 18:18:58,712 [http-nio-8081-exec-24] INFO  org.anatkor.dao.TransactionDao- Amount 15000 is deducted from the account 10000000027
2021-09-10 18:18:58,712 [http-nio-8081-exec-24] INFO  org.anatkor.dao.AccountDao- Account 10000000001 is updated with 15000
2021-09-10 18:18:58,713 [http-nio-8081-exec-24] INFO  org.anatkor.dao.TransactionDao- Account 10000000001 is refilled with amount 15000
2021-09-10 18:18:58,716 [http-nio-8081-exec-24] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000027 to 10000000001, amount 15000 is added to DB
2021-09-10 18:18:58,719 [http-nio-8081-exec-28] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 42
2021-09-10 18:19:27,565 [http-nio-8081-exec-28] INFO  org.anatkor.dao.AccountDao- Account 10000000026 is updated with -3050
2021-09-10 18:19:27,565 [http-nio-8081-exec-28] INFO  org.anatkor.dao.TransactionDao- Amount 3050 is deducted from the account 10000000026
2021-09-10 18:19:27,566 [http-nio-8081-exec-28] INFO  org.anatkor.dao.AccountDao- Account 10000000001 is updated with 3050
2021-09-10 18:19:27,566 [http-nio-8081-exec-28] INFO  org.anatkor.dao.TransactionDao- Account 10000000001 is refilled with amount 3050
2021-09-10 18:19:27,567 [http-nio-8081-exec-28] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000026 to 10000000001, amount 3050 is added to DB
2021-09-10 18:19:27,570 [http-nio-8081-exec-21] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 42
2021-09-10 18:19:30,634 [http-nio-8081-exec-29] INFO  org.anatkor.controllers.command.TransactionsCommand- transactions list requested for user with id= 42
2021-09-10 18:19:45,308 [http-nio-8081-exec-22] INFO  org.anatkor.dao.AccountDao- Account 10000000027 is updated with -16000
2021-09-10 18:19:45,309 [http-nio-8081-exec-22] INFO  org.anatkor.dao.TransactionDao- Amount 16000 is deducted from the account 10000000027
2021-09-10 18:19:45,309 [http-nio-8081-exec-22] INFO  org.anatkor.dao.AccountDao- Account 10000000001 is updated with 16000
2021-09-10 18:19:45,309 [http-nio-8081-exec-22] INFO  org.anatkor.dao.TransactionDao- Account 10000000001 is refilled with amount 16000
2021-09-10 18:19:45,310 [http-nio-8081-exec-22] INFO  org.anatkor.dao.TransactionDao- Transaction from 10000000027 to 10000000001, amount 16000 is added to DB
2021-09-10 18:19:45,313 [http-nio-8081-exec-26] INFO  org.anatkor.controllers.command.PaymentsCommand- payments list requested for user with id= 42
2021-09-10 18:19:58,622 [http-nio-8081-exec-22] INFO  org.anatkor.dao.AccountDao- Account 10000000026 is updated with -30000
